# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Mar 06 09:51:45 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandomnoHMC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	sampleLoc.clock.rate	glmCoefficients1	glmCoefficients2	glmCoefficients3	c_allTransitions[1]
51100	-646.8746864810387	-4.892874081236605	-641.981812399802	0.31901086269083007	2019.8941038914074	22.84641495005166	3.955542231531582	0.07382094975297161	0.6447111279607902	0.17841958525649823	107.0
51200	-646.816085099868	-4.905823778377309	-641.9102613214907	0.31901086269083007	2019.8941038914074	22.84641495005166	4.663274001712625	0.06563956775220384	0.7363529899673635	0.10004408018003193	108.0
51300	-648.8178758096537	-4.928103117952798	-643.889772691701	0.31901086269083007	2019.8941038914074	22.84641495005166	3.581173722173458	0.04981124454435446	0.8484098752165741	0.11174675307805526	106.0
51400	-646.3717750847816	-4.936351757607585	-641.435423327174	0.31901086269083007	2019.8941038914074	22.84641495005166	3.7063396578416223	0.04639989130312658	0.781001257196371	0.4343282363081993	101.0
51500	-647.3379076269752	-4.925610120343886	-642.4122975066313	0.31901086269083007	2019.8941038914074	22.84641495005166	3.868138833544526	0.06810851667576674	0.7151473728102808	0.4458130746389479	104.0
51600	-650.2733985474783	-4.9146476827836505	-645.3587508646947	0.31901086269083007	2019.8941038914074	22.84641495005166	4.754596489802787	0.1382840963536261	0.764977079779305	0.15103611497372393	111.0
51700	-648.8139234945994	-4.912283905615309	-643.9016395889842	0.31901086269083007	2019.8941038914074	22.84641495005166	4.483883049239774	0.12108376031294459	0.7493790216477032	0.1788404861166825	111.0
51800	-646.7669993651241	-4.954049823287172	-641.8129495418369	0.31901086269083007	2019.8941038914074	22.84641495005166	3.5277240554085743	0.04979679123408724	0.8200694405860537	0.5170569099685359	102.0
51900	-648.0563291410842	-4.922223877290243	-643.134105263794	0.31901086269083007	2019.8941038914074	22.84641495005166	3.672291497676955	0.09393002359109774	0.7921808143192326	0.22662876265779286	106.0
52000	-648.652183661095	-4.885936424236409	-643.7662472368586	0.31901086269083007	2019.8941038914074	22.84641495005166	3.907796546694139	0.11598438155844691	0.6060761548469067	0.12904875551870942	108.0
52100	-647.6768960496685	-4.88348364341762	-642.7934124062508	0.31901086269083007	2019.8941038914074	22.84641495005166	4.945489880696387	0.04400305923806972	0.6128337301997977	0.017622908307576197	104.0
52200	-648.6694525058628	-4.913796651635072	-643.7556558542277	0.31901086269083007	2019.8941038914074	22.84641495005166	3.1219857148567516	0.00396475513734788	0.6933394139662237	0.373605166569489	103.0
52300	-648.046371801146	-4.961115465118577	-643.0852563360274	0.31901086269083007	2019.8941038914074	22.84641495005166	3.233965097992819	-0.02361781721808659	0.7465739894651214	0.664030170671311	109.0
52400	-650.885096788276	-4.91071749376947	-645.9743792945065	0.31901086269083007	2019.8941038914074	22.84641495005166	3.763642639677142	-0.026356945914466766	0.5720056585610931	0.5174916982726133	103.0
52500	-650.1217908985233	-4.913325502989425	-645.2084653955338	0.31901086269083007	2019.8941038914074	22.84641495005166	4.905960313812949	0.014777790255302643	0.6970155300676661	0.36124487722904886	108.0
52600	-647.3127137144076	-4.96015817709282	-642.3525555373147	0.31901086269083007	2019.8941038914074	22.84641495005166	3.725377340219842	0.0026377037575226183	0.7984295461747466	0.5947365708494838	104.0
52700	-649.1430372442859	-4.876918639346492	-644.2661186049394	0.31901086269083007	2019.8941038914074	22.84641495005166	5.148863218834768	0.029421899458888123	0.5635738583471989	-0.08252782828225794	109.0
52800	-648.6781120409769	-4.877981443945008	-643.8001305970319	0.31901086269083007	2019.8941038914074	22.84641495005166	3.951485378118469	0.029421899458888123	0.5743854324083112	0.054864816399715216	101.0
52900	-648.9478848577285	-4.8787731454634855	-644.069111712265	0.31901086269083007	2019.8941038914074	22.84641495005166	5.211640059711735	0.07879037069351233	0.5243105296671091	-0.2429373979510424	115.0
53000	-648.8647139961165	-4.899003494921393	-643.9657105011951	0.31901086269083007	2019.8941038914074	22.84641495005166	5.158343944668645	0.11130143976632133	0.6535649673420638	-0.24987127083644234	108.0
53100	-649.6712728167961	-4.902698795458032	-644.768574021338	0.31901086269083007	2019.8941038914074	22.84641495005166	3.406883202753555	0.10819676004239634	0.6971886606431434	0.1837244292421913	101.0
53200	-651.6768385871636	-4.959162889271917	-646.7176756978917	0.31901086269083007	2019.8941038914074	22.84641495005166	5.335095888299198	0.09205474736500228	0.9866512979300313	-0.035932208463237525	121.0
53300	-648.9673260768153	-4.935284920455389	-644.0320411563599	0.31901086269083007	2019.8941038914074	22.84641495005166	4.41313531936758	0.10686050369567696	0.8747079764249119	0.1252558262949135	109.0
53400	-648.8137028995457	-4.920996482597669	-643.892706416948	0.31901086269083007	2019.8941038914074	22.84641495005166	4.802669206808574	0.10738087534513532	0.8138844634656138	-0.06305678528058495	108.0
53500	-649.5563940498911	-4.9021313351100435	-644.654262714781	0.31901086269083007	2019.8941038914074	22.84641495005166	4.178654282032488	0.13769277438320685	0.6847449412432318	0.19788536038316779	103.0
53600	-648.0567086102062	-4.915634703396538	-643.1410739068097	0.31901086269083007	2019.8941038914074	22.84641495005166	4.0110824355652115	0.0630510605567561	0.7942620003818723	0.013890116397023644	111.0
53700	-646.6914951366304	-4.942180152942286	-641.749314983688	0.31901086269083007	2019.8941038914074	22.84641495005166	4.125883376422512	0.022784989923792263	0.8464338732277457	0.36112966601250673	106.0
53800	-647.4717297268473	-4.926060183493078	-642.5456695433543	0.31901086269083007	2019.8941038914074	22.84641495005166	4.588722303133739	0.016222649553670122	0.8272190577323327	0.18403747922551555	106.0
53900	-649.1073317281703	-4.9840483464520595	-644.1232833817182	0.31901086269083007	2019.8941038914074	22.84641495005166	2.9804875000794864	0.07141794742527927	0.9152675985802691	0.5826785915410899	101.0
