# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Mar 03 13:33:46 PST 2023 [seed=666]
# -seed 666 -overwrite /home/andrew/expmDerivative/code/covid10Mar_285plusNYC.noRandom.xml
state	totalChangeCount	completeHistory_1
0	105.0	{{1,0.26315124280602925,ChinaHubei,ChinaJiangxi},{1,0.14410130480141475,ChinaGuangdong,ChinaAnhui},{1,0.14815816730564277,ChinaGuangdong,ChinaShandong},{1,0.150919072571656,ChinaGuangdong,ChinaJiangsu},{1,0.15542970410689133,ChinaGuangdong,USA},{1,0.0713218646034186,Italy,Finland},{1,0.054815121120742535,USA,Netherlands},{1,0.05700570302046417,USA,Taiwan},{1,0.08486217505281063,Luxembourg,UK},{1,0.0138388070255053,Netherlands,USA},{1,0.0767952272264327,Italy,Portugal},{1,0.05250286461144954,Italy,Netherlands},{1,0.07013065128792444,Italy,France},{1,0.06966800680897668,France,UK},{1,0.04821833346158387,Switzerland,USA},{1,0.046307265842322094,Netherlands,Finland},{1,0.05512341712329433,Netherlands,Portugal},{1,0.15666006060590626,ChinaGuangdong,ChinaSichuan},{1,0.12685283486746626,ChinaHubei,Singapore},{1,0.14049603186392742,ChinaHubei,ChinaBeijing},{1,0.16391881652439788,ChinaHubei,ChinaFujian},{1,0.16587715574495557,ChinaHubei,ChinaFujian},{1,0.09147060647989895,ChinaHubei,Germany},{1,0.14019804163667202,ChinaHubei,SouthKorea},{1,0.15013077552737117,ChinaGuangdong,Japan},{1,0.19325502292883465,ChinaHubei,ChinaJiangsu},{1,0.16364065229982108,ChinaHubei,ChinaGuangdong},{1,0.13663500506691967,ChinaHubei,USA},{1,0.1520634121733806,ChinaHubei,ChinaShandong},{1,0.05231448921342368,Iran,Australia},{1,0.083708275283759,Iran,USA},{1,0.1653719615146956,ChinaHubei,ChinaShandong},{1,0.19281595612584862,ChinaHubei,ChinaChongqing},{1,0.14495473214267424,ChinaHubei,ChinaHongKong},{1,0.15603447329541123,ChinaHubei,ChinaChongqing},{1,0.15470258867950312,SouthKorea,ChinaGuangdong},{1,0.1147403308031184,ChinaHubei,India},{1,0.056412616263854624,India,USA},{1,0.17871793940735328,ChinaHubei,ChinaSichuan},{1,0.15583651218247396,ChinaHubei,ChinaHongKong},{1,0.09871500170655262,ChinaHubei,ChinaGuangdong},{1,0.1713254974630587,ChinaHubei,ChinaChongqing},{1,0.1600221922708944,ChinaHubei,ChinaZhejiang},{1,0.16113321577874878,ChinaHubei,ChinaFujian},{1,0.1574114444045482,ChinaHubei,ChinaAnhui},{1,0.15224843255197568,ChinaHubei,SouthKorea},{1,0.19528694496253265,ChinaHubei,ChinaYunnan},{1,0.13914396863736866,ChinaHubei,ChinaGuangdong},{1,0.07731327092383304,ChinaHubei,USA},{1,0.13101499089518387,ChinaHubei,Singapore},{1,0.1294372892407936,ChinaHubei,Cambodia},{1,0.13412346690474183,ChinaShandong,ChinaGuangdong},{1,0.17134409001193815,ChinaHubei,Taiwan},{1,0.14823307196573154,ChinaHubei,ChinaHongKong},{1,0.13758762672583383,ChinaHubei,Italy},{1,0.061433838004834526,USA,Switzerland},{1,0.06414003944062588,USA,Italy},{1,0.15681425743799335,ChinaHubei,SouthKorea},{1,0.16449101477835457,ChinaHubei,ChinaGuangdong},{1,0.21812046187647596,ChinaHubei,ChinaGuangdong},{1,0.09131397192357926,USA,Luxembourg},{1,0.1200776815299258,Italy,USA},{1,0.1235873977676117,Italy,Netherlands},{1,0.04324100716970321,Italy,USA},{1,0.0988658860708539,Italy,Switzerland},{1,0.10912747982322074,Italy,Netherlands},{1,0.16869531304738633,ChinaGuangdong,Italy},{1,0.14931411365040068,ChinaGuangdong,Germany},{1,0.23542674903492086,ChinaHubei,ChinaGuangdong},{1,0.125826562354418,ChinaHubei,Netherlands},{1,0.16839864294738646,ChinaHubei,ChinaGuangdong},{1,0.0837249930468283,ChinaHubei,USA},{1,0.08693277979679541,ChinaHubei,Germany},{1,0.06785338774880945,Germany,Netherlands},{1,0.0857173778327377,ChinaHubei,Singapore},{1,0.15964494111738842,ChinaHubei,ChinaGuangdong},{1,0.17009673006014442,ChinaHubei,Japan},{1,0.19072846224253162,ChinaHubei,France},{1,0.1623167623195907,ChinaHubei,Iran},{1,0.11514930020685837,Singapore,Japan},{1,0.1325925107288632,ChinaHubei,Singapore},{1,0.18941704415118513,ChinaHubei,ChinaShandong},{1,0.18011492687527722,ChinaHubei,Singapore},{1,0.20713397485995247,ChinaHubei,France},{1,0.14260238891598032,ChinaHubei,ChinaShandong},{1,0.17213490328549264,ChinaGuangdong,Japan},{1,0.21928377073274552,ChinaHubei,ChinaGuangdong},{1,0.15327939807376534,SouthKorea,ChinaBeijing},{1,0.18499245909647652,ChinaHubei,Thailand},{1,0.17506985553684629,Thailand,SouthKorea},{1,0.15482885526093448,ChinaHubei,ChinaGuangdong},{1,0.14600438661528042,ChinaHubei,USA},{1,0.14160008418301842,Singapore,ChinaGuangdong},{1,0.1757569871003264,ChinaHubei,Singapore},{1,0.13140035618586654,ChinaHubei,USA},{1,0.16029429998472533,ChinaHubei,UK},{1,0.18045174080448073,ChinaHubei,ChinaShandong},{1,0.27230906122875564,ChinaHubei,ChinaZhejiang},{1,0.2680056163320504,ChinaZhejiang,ChinaSichuan},{1,0.26579927622968597,ChinaSichuan,ChinaGuangdong},{1,0.22920288703385025,ChinaGuangdong,ChinaJiangsu},{1,0.17197845880942234,ChinaHubei,France},{1,0.17509637787576313,ChinaHubei,Singapore},{1,0.13733719528428726,ChinaHubei,USA},{1,0.0900257840154652,ChinaHubei,Finland}} 105
100000	105.0	{{1,0.25984468782491993,ChinaHubei,ChinaJiangxi},{1,0.14110075379737821,ChinaGuangdong,ChinaAnhui},{1,0.14454960001913245,ChinaGuangdong,ChinaShandong},{1,0.15688974665942937,ChinaGuangdong,ChinaJiangsu},{1,0.15118040714168968,ChinaGuangdong,USA},{1,0.08003228901602474,Netherlands,Finland},{1,0.07442196499574674,USA,Netherlands},{1,0.05752528197110273,USA,Taiwan},{1,0.054507621614136616,USA,Luxembourg},{1,0.0678744898090091,USA,Switzerland},{1,0.06509271482075187,Switzerland,UK},{1,0.04210634295073551,Netherlands,USA},{1,0.06793314288278307,Italy,Portugal},{1,0.06669035469630098,Italy,Netherlands},{1,0.09272514283510822,Netherlands,UK},{1,0.05257488891923321,Switzerland,Japan},{1,0.020428177194544428,Japan,USA},{1,0.046341591354415734,Netherlands,Finland},{1,0.052735882735973585,Netherlands,Portugal},{1,0.08815881430532692,Netherlands,Italy},{1,0.1458356971141182,ChinaHubei,Singapore},{1,0.14634637111109983,ChinaHubei,ChinaBeijing},{1,0.15680020310655046,ChinaHubei,ChinaFujian},{1,0.0828704185296143,ChinaHubei,Germany},{1,0.151538388425074,ChinaHubei,SouthKorea},{1,0.14668680988948007,ChinaGuangdong,Japan},{1,0.1611153836606522,ChinaHubei,ChinaJiangsu},{1,0.1668775868078462,ChinaHubei,ChinaGuangdong},{1,0.1367253464535084,ChinaHubei,USA},{1,0.18318610055294024,ChinaHubei,ChinaShandong},{1,0.05862096541277106,Iran,Australia},{1,0.09392414890236285,Iran,USA},{1,0.17039037681801367,ChinaHubei,ChinaShandong},{1,0.19195754344398194,ChinaHubei,ChinaChongqing},{1,0.13691335811860783,ChinaHubei,ChinaHongKong},{1,0.1561012208872246,ChinaHubei,ChinaChongqing},{1,0.17852475773419166,ChinaHubei,ChinaBeijing},{1,0.14555532099964025,ChinaBeijing,France},{1,0.13131870001757123,ChinaHubei,France},{1,0.16478585705991317,SouthKorea,ChinaShandong},{1,0.13906821062060626,ChinaShandong,ChinaGuangdong},{1,0.09162988843873199,ChinaHubei,USA},{1,0.17584670473258665,ChinaHubei,ChinaSichuan},{1,0.16006842689855252,ChinaHubei,ChinaHongKong},{1,0.12074215607451326,ChinaHubei,ChinaGuangdong},{1,0.19650569759573625,ChinaZhejiang,ChinaChongqing},{1,0.13950315207418235,ChinaGuangdong,Singapore},{1,0.15946609141634294,ChinaZhejiang,ChinaFujian},{1,0.1508657698082311,SouthKorea,ChinaAnhui},{1,0.1343324010980817,ChinaHubei,ChinaGuangdong},{1,0.05147118142567361,ChinaHubei,USA},{1,0.12718979195508848,ChinaHubei,Singapore},{1,0.09120526638305843,USA,Vietnam},{1,0.14267306323650195,ChinaShandong,ChinaGuangdong},{1,0.1617854561141083,ChinaHubei,Taiwan},{1,0.1349289454891648,ChinaHubei,ChinaHongKong},{1,0.1497526612144396,ChinaHubei,Italy},{1,0.06543571886014726,USA,Switzerland},{1,0.06685530979087291,USA,Italy},{1,0.13720153069571384,ChinaHubei,SouthKorea},{1,0.1478829299874229,ChinaHubei,ChinaGuangdong},{1,0.23961866775028934,ChinaHubei,ChinaGuangdong},{1,0.12310713704827392,Netherlands,USA},{1,0.1198150652430543,Netherlands,Italy},{1,0.05598205639463542,Italy,USA},{1,0.09157681690628072,Netherlands,Italy},{1,0.10599173144951399,Netherlands,Switzerland},{1,0.1704535988435912,ChinaSichuan,Netherlands},{1,0.15982844840956725,ChinaSichuan,Germany},{1,0.14466095977558244,ChinaSichuan,ChinaGuangdong},{1,0.2003579165014122,ChinaGuangdong,ChinaSichuan},{1,0.23588561437869926,ChinaHubei,ChinaGuangdong},{1,0.12353565361098084,ChinaHubei,Netherlands},{1,0.16646942219464142,ChinaHubei,ChinaGuangdong},{1,0.08643582014438662,ChinaHubei,USA},{1,0.09367405947689135,ChinaHubei,Netherlands},{1,0.06711000019173768,ChinaHubei,Singapore},{1,0.16683585290939928,ChinaHubei,ChinaGuangdong},{1,0.17624392711991493,ChinaHubei,Japan},{1,0.16643415329522812,ChinaHubei,France},{1,0.16015388116972484,ChinaHubei,Iran},{1,0.11462247512434932,Singapore,Japan},{1,0.1414559903572911,ChinaHubei,Singapore},{1,0.21262459080714094,ChinaHubei,ChinaShandong},{1,0.1619628158177588,ChinaHubei,Singapore},{1,0.16999073402825227,ChinaHubei,ChinaYunnan},{1,0.11721617232683468,ChinaYunnan,ChinaShandong},{1,0.15820525680780903,ChinaGuangdong,Japan},{1,0.21949362651003124,ChinaHubei,ChinaGuangdong},{1,0.14591982097323145,SouthKorea,ChinaBeijing},{1,0.1820991443497065,ChinaHubei,SouthKorea},{1,0.15054984563131113,ChinaHubei,ChinaGuangdong},{1,0.15046264166695975,ChinaHubei,USA},{1,0.1822865385645276,ChinaZhejiang,ChinaGuangdong},{1,0.21488741158995955,ChinaHubei,ChinaZhejiang},{1,0.19430553538584303,ChinaYunnan,SouthKorea},{1,0.21303137650406465,ChinaHubei,ChinaYunnan},{1,0.17392095947227917,USA,UK},{1,0.1798557093302599,ChinaShandong,USA},{1,0.18331456665980844,ChinaHubei,ChinaShandong},{1,0.22843202780884161,ChinaHubei,ChinaJiangsu},{1,0.16261820466297366,ChinaHubei,France},{1,0.16873586742318072,ChinaHubei,Singapore},{1,0.12063223595753517,ChinaHubei,USA},{1,0.1300224648702629,ChinaHubei,Finland}} 105
200000	110.0	{{1,0.19181819239003187,ChinaHubei,ChinaJiangxi},{1,0.12897705735864073,ChinaGuangdong,ChinaAnhui},{1,0.1320476713718124,ChinaGuangdong,ChinaShandong},{1,0.15605849575586417,ChinaGuangdong,ChinaJiangsu},{1,0.14525866270336077,ChinaGuangdong,USA},{1,0.10123690638682381,Netherlands,Finland},{1,0.056771435365109243,USA,Netherlands},{1,0.06040207989270853,USA,Taiwan},{1,0.05986982019581176,UK,Luxembourg},{1,0.028267305354985763,Netherlands,USA},{1,0.05533018995052767,Italy,Portugal},{1,0.08087150981992046,Italy,Netherlands},{1,0.06319909458261311,Italy,UK},{1,0.0342845782900586,Switzerland,USA},{1,0.04490212677443345,Netherlands,Finland},{1,0.050348948795950935,Netherlands,Portugal},{1,0.13096710465037023,ChinaHubei,Singapore},{1,0.14371712814232862,ChinaGuangdong,ChinaBeijing},{1,0.16772413856311763,ChinaJiangxi,ChinaFujian},{1,0.09067883908979626,ChinaHubei,Germany},{1,0.15163325816772844,ChinaHubei,SouthKorea},{1,0.14820803911203417,ChinaGuangdong,Japan},{1,0.16540635890394847,ChinaHubei,ChinaJiangsu},{1,0.17083207322318264,ChinaHubei,ChinaGuangdong},{1,0.1368916619204957,ChinaHubei,USA},{1,0.17605012753452787,ChinaHubei,ChinaShandong},{1,0.05908418758221306,Iran,Australia},{1,0.06429479286123754,Iran,USA},{1,0.16419029925114878,ChinaHubei,ChinaShandong},{1,0.18874688690030236,ChinaHubei,ChinaChongqing},{1,0.14734768397198209,Singapore,ChinaHongKong},{1,0.11150459280728903,Singapore,Japan},{1,0.10387896414648826,Singapore,Japan},{1,0.16390797921632655,SouthKorea,ChinaGuangdong},{1,0.050868146971305275,ChinaHubei,USA},{1,0.18628770606475453,ChinaHubei,ChinaChongqing},{1,0.1833302338537013,ChinaChongqing,ChinaSichuan},{1,0.16200536923090855,ChinaHubei,ChinaHongKong},{1,0.11457852175171164,ChinaHubei,ChinaGuangdong},{1,0.17155410238108745,ChinaFujian,ChinaChongqing},{1,0.13863301430691274,ChinaGuangdong,Singapore},{1,0.1456159453597653,ChinaFujian,ChinaZhejiang},{1,0.18129957490084106,SouthKorea,ChinaAnhui},{1,0.2039249467356188,ChinaHubei,India},{1,0.19239316566028264,India,Singapore},{1,0.1711418172543599,Singapore,ChinaYunnan},{1,0.13534108533923575,ChinaHubei,ChinaGuangdong},{1,0.08558460523934687,ChinaHubei,USA},{1,0.13149704404212587,ChinaHubei,Singapore},{1,0.11615011935256582,USA,ChinaChongqing},{1,0.10706413845044865,ChinaChongqing,Thailand},{1,0.13637638938915397,ChinaShandong,ChinaGuangdong},{1,0.1607269952284378,ChinaHubei,Taiwan},{1,0.1412111876906038,ChinaHubei,ChinaHongKong},{1,0.147606546149233,ChinaHubei,Italy},{1,0.060342300363643166,Switzerland,Italy},{1,0.1545895482588087,ChinaHubei,Switzerland},{1,0.13166240062472115,Switzerland,SouthKorea},{1,0.13372180688728474,ChinaHubei,ChinaGuangdong},{1,0.20166660290411897,ChinaHubei,ChinaGuangdong},{1,0.08968588592310263,USA,UK},{1,0.11884583690894904,Netherlands,USA},{1,0.13412633351040099,Italy,Netherlands},{1,0.062320348148263066,Italy,USA},{1,0.10926248158767683,Italy,Switzerland},{1,0.108349035797095,Italy,Netherlands},{1,0.16462617528578616,ChinaSichuan,Italy},{1,0.15561160124887996,ChinaSichuan,Germany},{1,0.14175198677765577,ChinaSichuan,ChinaGuangdong},{1,0.19711768929142273,ChinaGuangdong,ChinaSichuan},{1,0.23013400629993983,ChinaHubei,ChinaGuangdong},{1,0.10261737194971554,ChinaHubei,Netherlands},{1,0.15505129172354878,ChinaGuangdong,ChinaHubei},{1,0.17842087950307772,ChinaGuangdong,ChinaJiangxi},{1,0.18595708671836025,ChinaHubei,ChinaGuangdong},{1,0.09308816364198777,ChinaHubei,USA},{1,0.09538655835171603,ChinaHubei,Netherlands},{1,0.08699403080835892,ChinaHubei,Singapore},{1,0.16586133176479068,ChinaHubei,ChinaGuangdong},{1,0.17575662065307096,ChinaHubei,Japan},{1,0.1647537211514461,ChinaHubei,Netherlands},{1,0.15962826439128178,Netherlands,France},{1,0.1582672917778211,ChinaHubei,Iran},{1,0.15144886676243086,ChinaHubei,Singapore},{1,0.1679025473150501,ChinaHubei,ChinaShandong},{1,0.17607595775910923,ChinaChongqing,Singapore},{1,0.19563023145859856,ChinaHubei,ChinaChongqing},{1,0.21273495121008756,ChinaHubei,France},{1,0.15426562469809316,ChinaHubei,ChinaShandong},{1,0.16491734159923493,ChinaGuangdong,Japan},{1,0.21904036230056304,ChinaHubei,ChinaGuangdong},{1,0.14901270503316424,SouthKorea,Thailand},{1,0.14701470750221282,Thailand,ChinaBeijing},{1,0.19452806575674095,ChinaHubei,SouthKorea},{1,0.14743674197882845,ChinaHubei,ChinaGuangdong},{1,0.14614333476581173,ChinaHubei,USA},{1,0.16228750238721273,ChinaFujian,ChinaGuangdong},{1,0.21486245648920532,ChinaHubei,ChinaFujian},{1,0.19695236565699567,ChinaHubei,SouthKorea},{1,0.1746365107763531,USA,UK},{1,0.1766000193807705,ChinaShandong,USA},{1,0.20481527016823037,ChinaHubei,ChinaShandong},{1,0.2263940317322827,ChinaHubei,ChinaJiangsu},{1,0.15851341737988944,ChinaHubei,France},{1,0.17503868354586402,ChinaHubei,Singapore},{1,0.06046905138673954,ChinaHubei,ChinaJiangsu},{1,0.057842744305392685,ChinaJiangsu,USA},{1,0.027793671445815883,Switzerland,USA},{1,0.08398504280765684,ChinaHubei,Switzerland},{1,0.10210734016517237,ChinaHubei,Finland}} 110
300000	102.0	{{1,0.20883663977490313,ChinaHubei,ChinaJiangxi},{1,0.13242303936052535,ChinaGuangdong,ChinaAnhui},{1,0.12456137094443372,ChinaGuangdong,ChinaShandong},{1,0.16501477185763183,ChinaGuangdong,ChinaJiangsu},{1,0.14908707291049111,ChinaGuangdong,USA},{1,0.06025544841281233,Italy,Finland},{1,0.06398603046069416,USA,ChinaHongKong},{1,0.05362046601089415,ChinaHongKong,Netherlands},{1,0.05913179482621528,USA,Taiwan},{1,0.0782179025808786,UK,Luxembourg},{1,0.07553027191322606,Netherlands,USA},{1,0.06128539264199024,Italy,Portugal},{1,0.06838977901003482,Italy,Netherlands},{1,0.09031686893497216,Italy,UK},{1,0.016003714160032156,Switzerland,USA},{1,0.046544760241950936,Netherlands,Finland},{1,0.05008919596351432,Netherlands,Portugal},{1,0.14088625039848435,ChinaHubei,Singapore},{1,0.13358083027797946,ChinaHubei,ChinaBeijing},{1,0.16091449574256708,ChinaHubei,ChinaFujian},{1,0.09419105560734296,ChinaHubei,Germany},{1,0.14154913982929318,ChinaHubei,SouthKorea},{1,0.148762350597279,ChinaGuangdong,Japan},{1,0.15462895814037325,ChinaHubei,ChinaJiangsu},{1,0.16794844157852845,ChinaHubei,ChinaGuangdong},{1,0.13700258805266988,ChinaHubei,USA},{1,0.18048192102292077,ChinaHubei,ChinaShandong},{1,0.054884105593378064,Iran,Australia},{1,0.0923135360843788,Iran,USA},{1,0.16534985134579439,ChinaHubei,ChinaShandong},{1,0.19797453190306022,ChinaHubei,ChinaChongqing},{1,0.1318934287797329,ChinaHubei,ChinaHongKong},{1,0.16737044598939094,ChinaHubei,ChinaChongqing},{1,0.15072696453085754,SouthKorea,ChinaGuangdong},{1,0.07417733235574542,ChinaHubei,USA},{1,0.17943517744811108,ChinaHubei,ChinaSichuan},{1,0.16226651247722448,ChinaHubei,Taiwan},{1,0.16015103043436657,Taiwan,ChinaHongKong},{1,0.056309826459364026,ChinaHubei,ChinaGuangdong},{1,0.18910185074291963,ChinaGuangdong,ChinaChongqing},{1,0.13874276490294768,ChinaGuangdong,Singapore},{1,0.16178174731154718,ChinaGuangdong,ChinaZhejiang},{1,0.16031095295570422,ChinaGuangdong,ChinaFujian},{1,0.15223924011761564,ChinaYunnan,ChinaAnhui},{1,0.12491519754982947,ChinaYunnan,SouthKorea},{1,0.13939435345532156,ChinaHubei,ChinaGuangdong},{1,0.07843234749554415,ChinaHubei,USA},{1,0.12321506901758238,ChinaHubei,Singapore},{1,0.13564110920571232,USA,Vietnam},{1,0.14299801729595737,ChinaShandong,ChinaGuangdong},{1,0.15663843186942447,ChinaHubei,Taiwan},{1,0.13653156541709105,ChinaHubei,ChinaHongKong},{1,0.14866071594488744,ChinaHubei,Italy},{1,0.07326343812378612,USA,Switzerland},{1,0.07308306578407489,USA,Italy},{1,0.11272133890715472,ChinaHubei,ChinaYunnan},{1,0.12144587269111008,ChinaHubei,SouthKorea},{1,0.13621172135450677,ChinaHubei,ChinaGuangdong},{1,0.23851190342031015,ChinaHubei,ChinaGuangdong},{1,0.0904773083248792,USA,UK},{1,0.1265281550168046,Italy,USA},{1,0.12401908396007058,Italy,Netherlands},{1,0.04537888820328125,Italy,USA},{1,0.09778236630048785,Italy,Switzerland},{1,0.09581496172407362,Italy,Netherlands},{1,0.18356141596638834,ChinaGuangdong,Italy},{1,0.14623987436497193,ChinaSichuan,Germany},{1,0.16378180629907638,ChinaGuangdong,ChinaSichuan},{1,0.22437358161053972,ChinaHubei,ChinaGuangdong},{1,0.12196648631231903,ChinaHubei,Netherlands},{1,0.16846776059080518,ChinaHubei,ChinaGuangdong},{1,0.08971240529411662,ChinaHubei,USA},{1,0.06857344918309619,ChinaHubei,Netherlands},{1,0.08280655413884792,ChinaHubei,Singapore},{1,0.16280624055384751,ChinaHubei,ChinaGuangdong},{1,0.17630166076418888,ChinaHubei,Japan},{1,0.19472710750868644,ChinaHubei,France},{1,0.15113022252457584,ChinaHubei,Iran},{1,0.12182004333000032,Singapore,Japan},{1,0.14016093144339162,ChinaHubei,Singapore},{1,0.18925437930974387,ChinaHubei,ChinaShandong},{1,0.1668642853301957,ChinaHubei,Singapore},{1,0.21167831110880586,ChinaHubei,Finland},{1,0.20244779450949849,Finland,France},{1,0.17567762557734662,ChinaHubei,ChinaShandong},{1,0.19166022380478728,ChinaHubei,ChinaGuangdong},{1,0.16447786991767835,ChinaGuangdong,Japan},{1,0.20891332102051388,ChinaHubei,ChinaGuangdong},{1,0.14684416893544278,SouthKorea,ChinaBeijing},{1,0.19218684582371778,ChinaHubei,SouthKorea},{1,0.15050184961703988,ChinaHubei,ChinaGuangdong},{1,0.14701486712410503,ChinaHubei,USA},{1,0.21308138168265392,ChinaHubei,ChinaGuangdong},{1,0.2222281454943747,ChinaHubei,ChinaYunnan},{1,0.1662438886422094,USA,UK},{1,0.18135190141533142,ChinaHubei,USA},{1,0.18103729452176928,ChinaHubei,ChinaShandong},{1,0.2278185676925376,ChinaHubei,ChinaJiangsu},{1,0.17264797284868053,ChinaHubei,France},{1,0.17162746722910313,ChinaHubei,Singapore},{1,0.13911294004166933,ChinaHubei,USA},{1,0.0799986792951417,ChinaHubei,Finland}} 102
400000	102.0	{{1,0.2650974859610935,ChinaHubei,ChinaJiangxi},{1,0.13312188842271674,ChinaGuangdong,ChinaAnhui},{1,0.14700308146626245,ChinaGuangdong,ChinaShandong},{1,0.15800936481110014,ChinaGuangdong,ChinaJiangsu},{1,0.15939717335752304,ChinaGuangdong,USA},{1,0.0956662952037064,Italy,Finland},{1,0.060386549674097845,USA,Netherlands},{1,0.054476571041273236,USA,Taiwan},{1,0.06717160407236733,UK,Luxembourg},{1,0.06192152740620355,Netherlands,USA},{1,0.06311416864213679,Italy,Portugal},{1,0.08347033683893214,Italy,Netherlands},{1,0.05764780815380165,Italy,UK},{1,0.02301075354325861,Switzerland,USA},{1,0.04593924205766357,Netherlands,Finland},{1,0.05117709904478353,Netherlands,Portugal},{1,0.14353734349258485,ChinaHubei,Singapore},{1,0.14813174229937678,ChinaHubei,ChinaBeijing},{1,0.15902149868739934,ChinaGuangdong,ChinaFujian},{1,0.10773548692007438,ChinaHubei,Germany},{1,0.13661253726776793,ChinaHubei,SouthKorea},{1,0.15001779165279766,ChinaGuangdong,Japan},{1,0.15982618035265025,ChinaHubei,ChinaJiangsu},{1,0.16843225819815705,ChinaHubei,ChinaGuangdong},{1,0.13742140501330743,ChinaHubei,USA},{1,0.17932306372394807,ChinaHubei,ChinaShandong},{1,0.05380122972391711,Iran,Australia},{1,0.0668066926330616,Iran,USA},{1,0.1728101038267268,ChinaHubei,ChinaShandong},{1,0.17813040993224302,ChinaHubei,ChinaChongqing},{1,0.1478283436473884,Singapore,ChinaHongKong},{1,0.16968119698681727,ChinaHubei,ChinaChongqing},{1,0.14987552399110232,SouthKorea,ChinaGuangdong},{1,0.049080213028129066,ChinaHubei,USA},{1,0.17519192183299015,ChinaHubei,ChinaSichuan},{1,0.1580031255079525,ChinaHubei,ChinaHongKong},{1,0.07781337185353929,ChinaHubei,ChinaGuangdong},{1,0.13710085852054907,ChinaGuangdong,Singapore},{1,0.16198909428740535,ChinaFujian,ChinaZhejiang},{1,0.15556290126241465,SouthKorea,ChinaAnhui},{1,0.140608773801808,ChinaHubei,ChinaGuangdong},{1,0.06930608940268448,ChinaHubei,ChinaChongqing},{1,0.02530451994685662,ChinaChongqing,USA},{1,0.1297422672272363,ChinaHubei,Singapore},{1,0.14111952065127567,ChinaShandong,ChinaGuangdong},{1,0.16237257426372662,ChinaHubei,Taiwan},{1,0.13792599751407733,ChinaHubei,ChinaHongKong},{1,0.13979349393910442,ChinaHubei,Italy},{1,0.06945227577673148,USA,Switzerland},{1,0.06015956571344345,USA,Italy},{1,0.11813211575468069,ChinaHubei,SouthKorea},{1,0.15657613386912897,ChinaHubei,ChinaGuangdong},{1,0.23900648852096715,ChinaHubei,ChinaGuangdong},{1,0.08768816200580365,USA,UK},{1,0.12201035758271439,Italy,USA},{1,0.11759985335935123,Italy,Netherlands},{1,0.06459984188323324,Italy,USA},{1,0.1078160690941968,Italy,Switzerland},{1,0.10574189212480907,Italy,Netherlands},{1,0.18297579170971526,ChinaGuangdong,Italy},{1,0.16081963847762692,ChinaSichuan,Germany},{1,0.16145095551936625,ChinaGuangdong,ChinaSichuan},{1,0.22928639061704928,ChinaHubei,ChinaGuangdong},{1,0.14345807739415026,ChinaHubei,Thailand},{1,0.10223300049524356,Thailand,Netherlands},{1,0.16326957509838033,ChinaGuangdong,ChinaHubei},{1,0.18633231531401379,ChinaHubei,ChinaGuangdong},{1,0.09037945614729807,ChinaHubei,USA},{1,0.08806144927771468,ChinaHubei,Netherlands},{1,0.08989616112352372,ChinaHubei,Singapore},{1,0.1586078838534701,ChinaHubei,ChinaGuangdong},{1,0.17558395127706272,ChinaHubei,Japan},{1,0.19025301326827612,ChinaHubei,France},{1,0.12901620801742203,ChinaHubei,Iran},{1,0.12826122399181553,Singapore,Japan},{1,0.15344057007855738,ChinaHubei,Singapore},{1,0.2030677594249439,ChinaHubei,ChinaShandong},{1,0.1824989952956211,ChinaHubei,Singapore},{1,0.20894822094882642,ChinaHubei,France},{1,0.17901434894601267,ChinaHubei,ChinaShandong},{1,0.15324152288563272,ChinaGuangdong,Japan},{1,0.2193214881432228,ChinaHubei,ChinaGuangdong},{1,0.14824663893500448,SouthKorea,ChinaBeijing},{1,0.20550518490370692,ChinaHubei,SouthKorea},{1,0.15486634768567661,ChinaHubei,ChinaGuangdong},{1,0.14202210280100983,ChinaHubei,USA},{1,0.1744076681967612,ChinaChongqing,ChinaGuangdong},{1,0.18566041556223406,ChinaChongqing,ChinaFujian},{1,0.2092796510873064,ChinaHubei,ChinaChongqing},{1,0.19207489938099206,ChinaYunnan,SouthKorea},{1,0.20739942753076318,ChinaHubei,ChinaYunnan},{1,0.11666660687072918,Singapore,USA},{1,0.14411561667273498,ChinaHubei,Singapore},{1,0.1425287016782295,ChinaHubei,UK},{1,0.17832724822296236,ChinaHubei,ChinaShandong},{1,0.2510713378402797,ChinaHubei,ChinaJiangsu},{1,0.17279215499473383,ChinaHubei,France},{1,0.1751479339064208,ChinaHubei,Singapore},{1,0.12534212813022433,ChinaHubei,ChinaGuangdong},{1,0.11572989026929292,ChinaGuangdong,USA},{1,0.11770348830196066,ChinaHubei,France},{1,0.06989935386270263,France,Finland}} 102
